status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
310039442421596_569677826457755,#Cowdenbeath candidate @AlexRowleyCllr meeting staff at Benarty Credit Union this morning & hearing about their work http://t.co/tOwRySGmst,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/420596341480251392/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=420596341480251392,2014-01-07 11:42:41,5,1,2,5,0,0,0,0,0
310039442421596_569103636515174,Labour welcomes new rights for care leavers - http://t.co/1VmUXENnWy,Scottish Labour welcomes new rights for care leavers,link,http://t.co/1VmUXENnWy,2014-01-06 08:26:26,3,2,2,3,0,0,0,0,0
310039442421596_569057516519786,Another day of campaigning across #Cowdenbeath to help ensure @AlexRowleyCllr is elected as the next MSP,,status,,2014-01-06 05:48:35,5,5,0,5,0,0,0,0,0
310039442421596_567594419999429,Our #Cowdenbeath candidate @AlexRowleyCllr reading 'The Fifer' - dropping through letterboxes now! http://t.co/146W111axw,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/419113599655612416/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=419113599655612416,2014-01-03 09:30:47,10,2,7,10,0,0,0,0,0
310039442421596_560242844067920,SNP are not being straight with Scots on energy prices -http://t.co/R9vtCLJXLj,SNP are not being straight with Scots on energy prices,link,http://t.co/R9vtCLJXLj,2013-12-19 08:39:49,3,5,0,3,0,0,0,0,0
310039442421596_559764650782406,Latest employment statistics show slow progress - http://t.co/Yoq6nPCASO,Latest employment statistics show slow progress,link,http://t.co/Yoq6nPCASO,2013-12-18 09:17:44,3,3,0,3,0,0,0,0,0
310039442421596_556665487758989,Disastrous @Feorlean interview denying his own statistics - @theSNP break their promise to Scottish parents http://t.co/wVDcZJhjPM from 4:45,Newsnight Scotland: 11/12/2013,link,http://t.co/wVDcZJhjPM,2013-12-12 04:58:27,2,8,3,2,0,0,0,0,0
310039442421596_556249874467217,Teacher numbers continue to drop and many of our primary classes are getting larger - http://t.co/OPzQYKo3yL,Class sizes,link,http://t.co/OPzQYKo3yL,2013-12-11 06:43:10,2,6,2,2,0,0,0,0,0
310039442421596_553983001360571,SNP losing streak continues as Labour's Martin Neill secured convincing win in Shettleston by-election - http://t.co/9LaOVfjRPV,SNP losing streak continues,link,http://t.co/9LaOVfjRPV,2013-12-06 09:45:59,33,11,1,33,0,0,0,0,0
310039442421596_549697031789168,Want to make a difference in Scottish politics? See current job opportunities with the Scottish Labour Party http://t.co/WqyHgR9jHz,Current vacancies with the Scottish Labour Party,link,http://t.co/WqyHgR9jHz,2013-11-28 06:34:53,2,2,1,2,0,0,0,0,0
310039442421596_548593708566167,Read @AnasSarwar's article on today's White Paper launch http://t.co/onvxFpB45D #indyref,Is that it?,link,http://t.co/onvxFpB45D,2013-11-26 11:13:08,7,8,0,7,0,0,0,0,0
310039442421596_548458485246356,Follow @UK_Together's live blog analysing the White Paper http://t.co/vO5hFck77K  #indyref,White Paper - LIVE BLOG,link,http://t.co/vO5hFck77K,2013-11-26 04:19:35,3,3,0,3,0,0,0,0,0
310039442421596_545507105541494,".@AnasSarwar unveils latest United with Labour leaflet going to 250,000 homes this weekend http://t.co/CbbSJW6DX4 #wrongpriorities #indyref",What the SNP's independence plans for big business means for you,link,http://t.co/CbbSJW6DX4,2013-11-20 10:10:36,17,21,2,17,0,0,0,0,0
310039442421596_545506165541588,SNP making families pay the price of their big business tax cuts http://t.co/CbbSJW6DX4 #wrongpriorities #indyref,What the SNP's independence plans for big business means for you,link,http://t.co/CbbSJW6DX4,2013-11-20 10:08:33,3,6,0,3,0,0,0,0,0
310039442421596_545034008922137,.@theSNP MSPs today voted with @ScotTories to block Govan Law Centre petition in @ScotParl to stop Bedroom Tax evictions.,,status,,2013-11-19 09:07:56,7,11,12,7,0,0,0,0,0
310039442421596_542058649219673,Audit Scotland Report on police reform is damning about the shambolic reorganisation which has taken place - http://t.co/xzBCR8NWSC,Audit Scotland Report on Police Reform,link,http://t.co/xzBCR8NWSC,2013-11-14 05:50:52,2,5,3,2,0,0,0,0,0
310039442421596_539283796163825,GMB Scotland campaigning for a 'No' vote and radical social and economic change #indyref http://t.co/PLlrCyvyWG,GMB Scotland campaigning for a 'No' vote,link,http://t.co/PLlrCyvyWG,2013-11-08 05:50:16,13,13,3,13,0,0,0,0,0
310039442421596_538675976224607,.@Ed_Miliband: it's not conservative England against progressive Scotland. We're one United Kingdom.,,status,,2013-11-07 06:38:37,9,3,1,9,0,0,0,0,0
310039442421596_538675882891283,.@Ed_Miliband: high stakes choices in next 18 months. We will fight for every vote.,,status,,2013-11-07 06:38:07,2,1,0,2,0,0,0,0,0
310039442421596_538675509557987,".@ed_miliband: The Prime Minister, the First Minister and the energy companies. It's the big eight.",,status,,2013-11-07 06:36:37,2,2,1,2,0,0,0,0,0
310039442421596_538675306224674,.@ed_miliband: Salmond tries to paint himself as progressive but he's a poor imitation.,,status,,2013-11-07 06:35:56,4,4,0,4,0,0,0,0,0
310039442421596_538675142891357,.@Ed_Miliband: Alex Salmond refusing to act on the bedroom tax and refusing to support Labour's price freeze.,,status,,2013-11-07 06:35:05,6,4,1,6,0,0,0,0,0
310039442421596_538674622891409,.@Ed_Miliband: Labour's energy price freeze would save Scottish families £300 million.,,status,,2013-11-07 06:32:52,7,1,1,7,0,0,0,0,0
310039442421596_538674296224775,Pleased to have @ed_miliband in Edinburgh this morning focused on the cost of living crisis. http://t.co/zQMsXjyfPQ,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/398412409356165120/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=398412409356165120,2013-11-07 06:31:38,5,1,3,5,0,0,0,0,0
310039442421596_538040409621497,A vote for Scotland to stay in the UK is the best way to change our country @AnasSarwar #indyref http://t.co/ZVt5VcvEwE,A vote for Scotland to stay in UK is the best way to change our country,link,http://t.co/ZVt5VcvEwE,2013-11-06 05:39:31,5,14,0,5,0,0,0,0,0
310039442421596_537607302998141,Labour's plans to make work pay for everyone - 5 numbers you need to know http://t.co/etRaf3Gtyg,Five numbers you need to know about Labour's living wage plan | The Labour Party,link,http://t.co/etRaf3Gtyg,2013-11-05 05:58:00,2,3,6,2,0,0,0,0,0
310039442421596_537604809665057,"Former Head of Scottish Crime and Drug Enforcement Agency and Labour Justice Spokesperson, Graeme Pearson MSP http://t.co/cOKPskOCnH",Save Our Police Service,link,http://t.co/cOKPskOCnH,2013-11-05 05:47:59,3,5,0,3,0,0,0,0,0
310039442421596_537603176331887,Alex Neil must provide a guarantee that the NHS is ready for winter - http://t.co/1xoJ5ZcuYu,Alex Neil must provide a guarantee that the NHS is ready for winter,link,http://t.co/1xoJ5ZcuYu,2013-11-05 05:39:45,3,1,2,3,0,0,0,0,0
310039442421596_537601262998745,,The Labour Party,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10151688386622411/?type=3,2013-11-05 05:30:44,0,1,0,0,0,0,0,0,0
310039442421596_537209609704577,,GMB union opts to campaign against independence,link,http://www.heraldscotland.com/politics/referendum-news/gmb-union-opts-to-campaign-against-independence.22583835,2013-11-04 09:23:46,9,14,1,9,0,0,0,0,0
310039442421596_537209346371270,,Labour Students | Scottish Youth and Student Conference 2013 | IWC2,link,http://www.labourstudents.org.uk/scottish-youth-and-student-conference-2013,2013-11-04 09:22:55,2,0,0,2,0,0,0,0,0
310039442421596_537204816371723,Join our campaign to Save Our Police Service http://t.co/CK0cYrYkjX,Save Our Police Service,link,http://t.co/CK0cYrYkjX,2013-11-04 09:11:33,10,2,1,10,0,0,0,0,0
310039442421596_537204233038448,Join Scottish Labour Party's campaign to Save Our Police Service,Save Our Police Service,link,http://www.scottishlabour.org.uk/campaigns/entry/save-our-police-service,2013-11-04 09:09:40,9,5,7,9,0,0,0,0,0
310039442421596_534111533347718,Check out some of the Scottish Labour Students photos from the Dunfermline by-election win.,Scottish Labour Students,photo,https://www.facebook.com/scottishlabourstudents/photos/a.529332453823267.1073741829.167403003349549/529332763823236/?type=3,2013-10-29 10:13:59,21,5,0,21,0,0,0,0,0
310039442421596_531759943582877,More media wanting to speak about the tremendous #Dunfermline result for @scottishlabour last night. http://t.co/NWWzeT1jk7,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393687372388253696/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393687372388253696,2013-10-25 05:36:05,13,9,3,13,0,0,0,0,0
310039442421596_531758976916307,.@johannlamont talking to the media about the emphatic @scottishlabour win in #Dunfermline yesterday http://t.co/kakEvhtzdD,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393686080928497664/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393686080928497664,2013-10-25 05:30:57,12,1,0,12,0,0,0,0,0
310039442421596_531753850250153,.@johannlamont introducing @scottishlabour's & Scotland's newest MSP @cara_hilton http://t.co/hQ1mWl01eF,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393681227208593408/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393681227208593408,2013-10-25 05:11:40,20,1,3,20,0,0,0,0,0
310039442421596_531729866919218,Labour's stunning by-election victory sends a clear message to Salmond - stop obsessing about the referendum - http://t.co/S2m0D0lUDo,Stunning by-election victory in Dunfermline,link,http://t.co/S2m0D0lUDo,2013-10-25 03:16:51,44,17,5,44,0,0,0,0,0
310039442421596_531605500264988,Congratulations to @billympollock who is @scottishlabour's newest councillor. Adding to @sg_gallagher win from earlier,,status,,2013-10-24 18:59:15,33,1,0,33,0,0,0,0,0
310039442421596_531604853598386,Make that 14 local council by-election defeats for @theSNP since 2012 #dunfermlinesouth,,status,,2013-10-24 18:56:39,35,5,5,35,0,0,0,0,0
310039442421596_531598383599033,That's 13 council by-election losses in a row for @theSNP since last year - with the #dunfermlinesouth result yet to come tonight,,status,,2013-10-24 18:30:31,32,5,5,32,0,0,0,0,0
310039442421596_531597060265832,Votes now being counted in #dunfermline - turnout just under 43%,,status,,2013-10-24 18:25:54,11,6,0,11,0,0,0,0,0
310039442421596_531590536933151,All the ballot boxes from the polling stations have now been opened. Postal votes about to be opened and sorted. #Dunfermline,,status,,2013-10-24 17:56:00,9,1,0,9,0,0,0,0,0
310039442421596_531569446935260,Polls closed in #Dunfermline - now awaiting the arrival of the ballot boxes at the count.,,status,,2013-10-24 16:27:31,29,4,0,29,0,0,0,0,0
310039442421596_531441826948022,Independence at any cost. The price you pay with the SNP #Dunfermline http://t.co/0bxKevKphP,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393426095296356353/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393426095296356353,2013-10-24 12:17:52,7,5,0,7,0,0,0,0,0
310039442421596_531439876948217,Figures from the doorstep show support in every part of #Dunfermline and West Fife for @cara_hilton http://t.co/bI9pg2OgBV,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393424945440493569/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393424945440493569,2013-10-24 12:13:15,13,2,0,13,0,0,0,0,0
310039442421596_531355010290037,The difference between @scottishlabour and @thesnp get out the vote strategy #Dunfermline http://t.co/TiMjgU5Ogx,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393375277251710976/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393375277251710976,2013-10-24 08:55:57,7,6,1,7,0,0,0,0,0
310039442421596_531348480290690,.@johannlamont and @cara_hilton with a team of our committed activists #Dunfermline http://t.co/hTRyEeKtvs,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393370431370964992/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393370431370964992,2013-10-24 08:36:42,9,1,0,9,0,0,0,0,0
310039442421596_531289690296569,Red army out in High Valleyfield getting out the vote for @cara_hilton #Dunfermline http://t.co/PC3n5sHJUs,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/393316549634711552/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=393316549634711552,2013-10-24 05:02:34,12,0,2,12,0,0,0,0,0
310039442421596_531217913637080,Good morning #Dunfermline! Delivery teams are out reminding people to get out to vote. Polls open at 7am. Make your voice heard today - vote,,status,,2013-10-24 00:00:59,19,33,5,19,0,0,0,0,0
310039442421596_530851307007074,It's your choice #dunfermline - local people first with @scottishlabour or referendum obsession with @theSNP http://t.co/KlkMwhM2tA,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392998532199636992/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392998532199636992,2013-10-23 07:58:52,6,15,0,6,0,0,0,0,0
310039442421596_530762507015954,Gordon is backing @cara_hilton & @billympollock in #Dunfermline - are you? http://t.co/YjsgH3Y6qE,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392932957695901696/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392932957695901696,2013-10-23 03:38:15,12,2,4,12,0,0,0,0,0
310039442421596_530750143683857,Gordon Brown joined the #Dunfermline campaign again yesterday - winning more votes for @scottishlabour http://t.co/euD3XvtGB3,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392918504099176448/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392918504099176448,2013-10-23 02:40:50,17,5,2,17,0,0,0,0,0
310039442421596_530734957018709,#Dunfermline goes to the polls tomorrow. Come & join us in these last 48 hours to help secure wins for @cara_hilton & @billympollock,,status,,2013-10-23 01:19:04,13,0,1,13,0,0,0,0,0
310039442421596_530423130383225,.@scottishlabour Deputy Leader @anassarwar leading our next leaflet run in #Dunfermline http://t.co/qmSmOkRI2b,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392672237817307136/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392672237817307136,2013-10-22 10:22:15,15,8,0,15,0,0,0,0,0
310039442421596_530413763717495,Fact: @scottishlabour will guarantee 600 hours of childcare for 3 and 4 year olds #dunfermline http://t.co/Y9d80wZ3ci,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392275086507380737/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392667169005137922,2013-10-22 10:02:06,11,0,1,11,0,0,0,0,0
310039442421596_530392937052911,Fact: it was a @scottishlabour council that was the first to freeze the Council Tax #dunfermline http://t.co/CNfU9lDrGZ,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392267681199443968/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392653196742516736,2013-10-22 09:06:36,7,8,1,7,0,0,0,0,0
310039442421596_530368047055400,Fact: @scottishlabour introduced free bus passes #dunfermline http://t.co/XOdMZ6GreA,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392254819211038721/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392634956842684416,2013-10-22 07:54:05,4,2,0,4,0,0,0,0,0
310039442421596_530352413723630,Another huge effort with teams out across #Dunfermline & more volunteers turning up to help - every part of the constituency will be visited,,status,,2013-10-22 07:13:03,6,0,0,6,0,0,0,0,0
310039442421596_530351507057054,Thanks also to @Neil_FindlayMSP @paulmartinmsp @claudiabeamish @ClaireBakerMSP @davidstewartmsp @AnneMcGuireMP @graememorrice for helping,,status,,2013-10-22 07:10:13,3,1,0,3,0,0,0,0,0
310039442421596_530349650390573,".@JohannLamont & @Margaret_Curran out in #Dunfermline again, speaking to more voters - no let up in the @cara_hilton campaign!",,status,,2013-10-22 07:03:56,6,2,0,6,0,0,0,0,0
310039442421596_530342933724578,Campaigning for @cara_hilton today in Abbeyview #dunfermline http://t.co/VZCpD0jjtJ,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392617358776205312/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392617358776205312,2013-10-22 06:44:11,4,0,0,4,0,0,0,0,0
310039442421596_530293317062873,Good morning from the @cara_hilton campaign HQ in #Dunfermline. Lots more voters being spoken to today in advance of polling day on Thursday,,status,,2013-10-22 03:39:53,13,5,2,13,0,0,0,0,0
310039442421596_530009693757902,Fact: @scottishlabour voted for free prescriptions #dunfermline http://t.co/xeGPSTI13J,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392362273504641024/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392362273504641024,2013-10-21 13:50:40,7,11,0,7,0,0,0,0,0
310039442421596_529988890426649,Labour will bin the Bedroom Tax in 2015 and would mitigate it's full effects now #dunfermline http://t.co/YSnKVvIm4F,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392349209841508352/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392349209841508352,2013-10-21 12:58:39,10,11,1,10,0,0,0,0,0
310039442421596_529958453763026,Fact: energy prices will be frozen under Labour. @thesnp oppose the freeze #dunfermline http://t.co/YMydjT7oZv,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392329452916469761/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392329452916469761,2013-10-21 11:40:09,4,32,0,4,0,0,0,0,0
310039442421596_529929197099285,The weather won't dampen spirits in Blairhall #dunfermline http://t.co/S8gj6IHRNN,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392308727547559936/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392308727547559936,2013-10-21 10:21:17,6,7,0,6,0,0,0,0,0
310039442421596_529927910432747,Fact: @scottishlabour introduced free personal care for the elderly #dunfermline http://t.co/4wV4UuT81A,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392305739772866560/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392305739772866560,2013-10-21 10:16:43,9,18,0,9,0,0,0,0,0
310039442421596_529911803767691,Fact: @scottishlabour were first to abolish bridge tolls #dunfermline http://t.co/EJFR1i5NAt,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392295175281577985/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392295175281577985,2013-10-21 09:25:41,3,5,0,3,0,0,0,0,0
310039442421596_529893757102829,Fact: @scottishlabour introduced free bus passes #dunfermline http://t.co/XOdMZ6GreA,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/392254819211038721/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=392254819211038721,2013-10-21 06:43:36,6,7,0,6,0,0,0,0,0
310039442421596_529491967143008,Incredible effort by @labourstudents and @younglabouruk in #dunfermline today....back tomorrow for more http://t.co/FKHHobxPew,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391953399060496384/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391953399060496384,2013-10-20 10:45:52,19,2,1,19,0,0,0,0,0
310039442421596_529487277143477,No stopping the fantastic @labourstudents in #dunfermline http://t.co/zzSKzCfnVh,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391950012696907777/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391950012696907777,2013-10-20 10:32:24,4,1,0,4,0,0,0,0,0
310039442421596_529481840477354,Independence at any cost. The price you pay with the SNP. #dunfermline and Scotland deserves better http://t.co/r2eWj5X1sg,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391947494424203264/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391947494424203264,2013-10-20 10:22:24,11,9,0,11,0,0,0,0,0
310039442421596_529466620478876,Concerned resident in Townhill #dunfermline talking with @cara_hilton #DunfermlineDeservesBetter http://t.co/LMvKGXzDTh,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391936195145396224/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391936195145396224,2013-10-20 09:37:29,5,0,0,5,0,0,0,0,0
310039442421596_529440197148185,Townhill #dunfermline with @cara_hilton and @anassarwar http://t.co/O9SPiq8YJC,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391918213099159552/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391918213099159552,2013-10-20 08:26:02,5,2,0,5,0,0,0,0,0
310039442421596_529432287148976,Campaigning for @cara_hilton in #dunfermline - teams are out across the constituency http://t.co/bBIjnjypse,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391912528504045569/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391912528504045569,2013-10-20 08:03:26,4,1,0,4,0,0,0,0,0
310039442421596_529423123816559,Glasgow bus on their way to #dunfermline this morning to campaign for @cara_hilton with  @johannlamont @anassarwar http://t.co/iEz4ZkzT0p,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391904779577749504/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391904779577749504,2013-10-20 07:32:40,7,3,1,7,0,0,0,0,0
310039442421596_529420780483460,"#dunfermline deserves better, but don't just take our word for it...look who's backing @cara_hilton http://t.co/KjWlRg86JE",Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391902511201648642/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391902511201648642,2013-10-20 07:23:38,4,1,0,4,0,0,0,0,0
310039442421596_529405233818348,Some of the @labourstudents and @younglabouruk out campaigning in #dunfermline for @cara_hilton http://t.co/61I0dyOpia,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391890491333017601/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391890491333017601,2013-10-20 06:35:53,8,2,0,8,0,0,0,0,0
310039442421596_529402660485272,Another busy day @cara_hilton campaign centre. Glasgow bus arrived and now off to Oakley and Kincardine #dunfermline http://t.co/86aV8Ah2ch,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391889127794159617/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391889127794159617,2013-10-20 06:30:28,10,3,2,10,0,0,0,0,0
310039442421596_528933883865483,"A dozen teams already out speaking to #Dunfermline voters, 250 volunteers expected to turn out today to help elect @cara_hilton",,status,,2013-10-19 04:59:04,20,1,1,20,0,0,0,0,0
310039442421596_528695360556002,Former Labour First Minister @LordMcconnell signed up and hit the campaign trail for @cara_hilton today #dunfermline http://t.co/QgAeKxoWtF,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391301859622666241/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391301859622666241,2013-10-18 15:36:52,14,0,0,14,0,0,0,0,0
310039442421596_528582663900605,The SNP is playing cynical politics with the Royal Mail - http://t.co/yA3uYNPvxy,The SNP is playing cynical politics with the Royal Mail,link,http://t.co/yA3uYNPvxy,2013-10-18 10:26:01,4,3,1,4,0,0,0,0,0
310039442421596_528581943900677,Long-term strategy for NHS needed to tackle health inequalities - http://t.co/ETH5bweHLs,Long-term strategy for NHS needed to tackle health inequalities,link,http://t.co/ETH5bweHLs,2013-10-18 10:24:25,3,3,0,3,0,0,0,0,0
310039442421596_528580527234152,SNP U-turn on bedroom tax welcomed but still not enough - http://t.co/uRkmoYk4VU,SNP U-turn on bedroom tax welcomed but still not enough,link,http://t.co/uRkmoYk4VU,2013-10-18 10:21:48,5,3,2,5,0,0,0,0,0
310039442421596_528533197238885,Our General Secretary posting his vote for @cara_hilton in the #Dunfermline by-election - return yours now! http://t.co/A2yDYqPfk2,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391198267154767873/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391198267154767873,2013-10-18 08:45:14,12,2,1,12,0,0,0,0,0
310039442421596_528517140573824,Why won't @NicolaSturgeon and @thesnp stop the Bedroom Tax pain now? They have the power to do so. http://t.co/Oq0HhV4MwJ,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/391190319217143808/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=391190319217143808,2013-10-18 08:13:38,6,12,3,6,0,0,0,0,0
310039442421596_528485273910344,.@Callum_Leslie Mr Brown's constituents can contact him for surgery appointments through his constituency office.,,status,,2013-10-18 06:54:34,1,1,0,1,0,0,0,0,0
310039442421596_527993713959500,SNP need to act now to tackle scourge of payday lenders - http://t.co/kQKnjhvFbF,SNP need to act now to tackle scourge of payday lenders,link,http://t.co/kQKnjhvFbF,2013-10-17 09:42:32,4,3,1,4,0,0,0,0,0
310039442421596_527993323959539,Latest energy price hike will be a big blow for Scots - http://t.co/EFoFXsMgqH,Latest energy price hike will be a big blow for Scots,link,http://t.co/EFoFXsMgqH,2013-10-17 09:41:44,1,1,0,1,0,0,0,0,0
310039442421596_527314937360711,Postal votes are out. @thomas_docherty is voting for @cara_hilton right now. #Dunfermline http://t.co/05dYIcV4hg,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/390523530883760128/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=390523530883760128,2013-10-16 12:04:04,2,0,1,2,0,0,0,0,0
310039442421596_527305557361649,Former Prime Minister @OfficeGSBrown joins @cara_hilton on the campaign trail in Keir Hardie Terrace #Dunfermline http://t.co/liKKEHjAjN,Scottish Labour (@scottishlabour) posted a photo on Twitter,link,http://twitter.com/scottishlabour/status/390520956126375937/photo/1/large?utm_source=fb&utm_medium=fb&utm_campaign=scottishlabour&utm_content=390520956126375937,2013-10-16 11:53:51,16,2,3,16,0,0,0,0,0
310039442421596_527214940704044,Latest employment figures show need for long-term vision - http://t.co/EsusUGTjK9,Latest employment figures show need for long-term vision,link,http://t.co/EsusUGTjK9,2013-10-16 08:39:26,4,2,0,4,0,0,0,0,0
